timestamp,tweet_text,Location
2020-03-30 22:00:11+00:00,b'@crypto_blkbeard Depression',Queenstown-Lakes District
2020-03-30 17:00:37+00:00,b'Founder loneliness- one of the leading causes for founder depression- @Forbes has some insights into how we can combat it.\xc2\xa0 https://t.co/WcOMtlJnGb  #startup #earlystageinvestors #venturecapital #angelinvestors #VC #entrepreneur #startupadvice #founderadvice #founder',Singapore
2020-04-29 23:53:16+00:00,"b'@OliviatheCandy1 @yuii_bunx @Sunflower_Siena @Siena_Backup She is spitting straight facts because you can\'t spell ""literally"" and spelt it like, ""litterly"" dude thats not a word and also people don\'t commit suicide because of comments, but it\'s because of depression. And the way you responded was immature'",Singapore
2020-04-29 19:25:38+00:00,"b""used to joke about crippling depression. now when I have depression ain't that funny any more""",Singapore
2020-04-29 17:38:47+00:00,b'Depression slowly coming out at night.',"Singapore , Japan , Malaysia"
2020-04-29 16:24:46+00:00,b'@qotsa Dr Cohen needs to listen to the Post Pop Depression album. Stat.',"Mad River Valley, Vermont"
2020-04-29 15:56:47+00:00,b'Best case scenario is depression. Agree?',Singapore
2020-05-30 23:59:06+00:00,b'Commentary: Expect higher levels of anxiety and depression when COVID-19 restrictions lift https://t.co/Kb3I628CoC https://t.co/ZV9OklGeq2',Singapore
2020-05-30 19:42:54+00:00,"b'@SurTiasa @rishabh_agg007 @HardeepSPuri @PMOIndia @MEAIndia @MoCA_GoI @PIB_India @PIBHindi @AAI_Official @indiandiplomats @MIB_India @PIBHomeAffairs Guys, lets start some campaign by using hash tags like #startinternationalflights #takemebackhome #StrandedNRI #depression #reunitefamily Start using these rigorously and tweet everywhere, wherever it is possible. (I know there are very less chances of hearing our voices)'",Singapore
2020-05-30 19:42:33+00:00,"b'@rishabh_agg007 @HardeepSPuri @PMOIndia @MEAIndia @MoCA_GoI @PIB_India @PIBHindi @AAI_Official @indiandiplomats @MIB_India @PIBHomeAffairs Guys, lets start some campaign by using hash tags like #startinternationalflights #takemebackhome #StrandedNRI #depression #reunitefamily Start using these rigorously and tweet everywhere, wherever it is possible. (I know there are very less chances of hearing our voices)'",Singapore
2020-05-30 19:28:09+00:00,b'i\xe2\x80\x99m literally crying my eyes out because i finished a really good series...post drama depression is rly not funny \xf0\x9f\x98\xa2',"Central Region, Singapore"
2020-05-30 15:27:24+00:00,"b'Just read the In Gold We Trust report. V educational. At the same time, v worrying.   It paints the picture of a v fragile system due to the amt of global debt accumulated.  We may also b at the end of a 100 yr debt super cycle. i.e. we might be going into a depression.'",Singapore
2020-05-30 14:30:16+00:00,"b'\xe2\x80\x9c#Disability does not equal #depression but unfortunately, most people believe that and #movies that put it out there that we all are depressed aren\xe2\x80\x99t helping in showing that you can be happy and #disabled\xe2\x80\x9d: https://t.co/Cft4yGdMOS @sarahlynn358 #awareness'",Singapore
2020-05-30 14:26:14+00:00,b'futchamps causes depression',Singapore
2020-05-30 14:06:38+00:00,"b'I cried when Trump was elected. I thought it would be bad. I never, ever thought that in 3.5 years: Depression levels of unemployment  100k dead Race war brewing  America on fire US institutions corrupt The world openly feels sorry for us  November can\xe2\x80\x99t come soon enough'","Newton, MA"
2020-05-30 13:06:03+00:00,b'How your other sibling suppressed his feelings by gaming and working until he\xe2\x80\x99s numb? How all your relatives changed the way they speak around your family? And I have high functioning clinics depression so stfu.',Singapore
2020-05-30 13:03:12+00:00,"b'And I hate it so much when people think I\xe2\x80\x99m making of committing suicide and depression like a big fuck you to you. What did you ever go through? A friend committed suicide? Are you sure he/she was your friend before they died because if they were, you would have paid attention'",Singapore
2020-05-30 12:14:13+00:00,b'am the kind of person who binges a drama i rly like and then dive into depression once it\xe2\x80\x99s over. like wtf do i do now? how do i bring the characters back? pls write more episodes?',Singapore
2020-05-30 09:37:42+00:00,b'Ps. Spread Kindness not hatred cause you hating on others does nothing but cause them to have depression and health problems and that doesn\xe2\x80\x99t bring any good thing to you and Don\xe2\x80\x99t hate on Kpop groups you don\xe2\x80\x99t like just because you don\xe2\x80\x99t Stan them.',Singapore
2021-01-30 22:30:00+00:00,"b'\xe2\x80\x9cThis month\xe2\x80\x99s PTM warrior is Lauren. She is here to share her experience with multiple #illnesses to include #HashimotosThyroiditis, #SleepApnea, chronic #anxiety and #depression to name a few"": https://t.co/JcfMNFKvsX @msmoreal #spoonie'",Singapore
2021-01-30 16:35:56+00:00,b'Depression feels fucked up tho.',Singapore
2021-01-30 16:18:26+00:00,b'Sigh people is facing money woes....money depression depleting....',"Asia, Singapore, Thailand"
2021-01-30 13:16:44+00:00,"b'@GuardianEnzo Subs for this show were always slow then substantially delayed when the original subber had a serious case of depression. Over on Suki we talked about picking up the task, then Doremi arrived to save us!  https://t.co/7LsS6hqx6B'","Newton, MA"
2021-02-27 14:44:27+00:00,b'I was feeling okay but then I thought about being depressed and worked myself into a depression Is this what manifesting your goals is like?',Singapore / London / Cambridge
2021-02-27 13:38:02+00:00,b'@CosmicInkwell I will try and remember this as depression destroys my memory.',Nearest Changing Table
2021-03-30 19:26:29+00:00,"b'""Constantly chasing these fancy certificates, programs, and awards has just made me and my peers feel even more inadequate. The culture of youthful achievement has fostered anxiety, depression, and burnout."" \xe2\x80\x94@AnitaRamaswamy  https://t.co/bLIn5PngEQ'",Singapore
2021-03-30 16:44:02+00:00,"b'Suspended members have been left waiting for months to hear back from the party. The only support offered was the number for Samaritans and to contact your GP. I have spoken to members who have suffered anxiety, depression and sleepless nights. Members have been fearful.'","Newton Abbot, England"
2021-03-30 16:04:34+00:00,"b'School plotters often are bullied, suffer from depression - The Associated Press https://t.co/5BIdqG0hMu'",Singapore
2021-03-30 14:57:45+00:00,b'Chris Evans Advice for People with Anxiety and Depression (Very Powerful) https://t.co/sZcnvU6g1l via @YouTube',Singapore
2021-03-30 14:37:56+00:00,"b'@ParamSangeetha a mental health advocate continues to deal with #depression, #bipolardisorder, #borderlinepersonalitydisorder and has survived suicide attempts. She shares her changes in approach to deal with relapses and inner struggles. #WorldBipolarDay  https://t.co/ZPfzDW8nmL'",India and Singapore 
2022-01-30 21:04:42+00:00,b'damn depression is no joke bruh',Singapore
2022-01-30 15:32:42+00:00,"b'maybe I\xe2\x80\x99m sick of conforming to every demand, biting my tongue every time I get blamed for something I didn\xe2\x80\x99t do. maybe I\xe2\x80\x99m going through something. I hoped you picked up on it, but all you see is my frustration, not the exhaustion and depression, and you hate it.   so do i.'",Singapore
2022-01-30 12:30:05+00:00,"b'\xe2\x80\x9c#Depression feels like there is no pleasure or joy in life..It\'s so much more than being #sad. Depression robs people of things they once loved, and for many people, they feel like nothing will bring them #joy again"": https://t.co/oisiLXzPZY @thisisinsider #MentalDisorder'",Singapore
2022-01-30 12:03:51+00:00,b'How To Deal With Depression At Work https://t.co/ZHHH4xP6xP',Singapore
2022-02-27 21:59:00+00:00,b'#DVeniz ( #GenericDesvenlafaxine Tablets) is used for the treatment of #majordepressivedisorder ( #MDD ) #depression  https://t.co/UY2FczLVHe https://t.co/WNPgD3rNDE',Singapore
2022-02-27 13:58:13+00:00,b'Not sure why but I have a suspicion I have undiagnosed high functioning depression. Been lying in bed all day today and this week\xf0\x9f\x98\x85 just feel tired all the time',Singapore 
2022-03-30 17:20:59+00:00,b'istg this game is depression itself HAHA',Singapore
2022-03-30 14:29:27+00:00,b'@harmonybyday I just did a bible study my anxiety and depression been getting me',"Newton, KS"
2022-03-30 13:37:48+00:00,"b""@pikopikoe and then later we get depression because two of their pasts isn't funny at all oh no.  uh enjoy comedy while it lasts""",Singapore
2022-03-30 13:17:20+00:00,"b""seeing the April CS team fanart being all cheery and little do people know about the lowkey depression at the end because it's technically only known through datamine until 1 April...  // arknights""",Singapore
