timestamp,tweet_text,Location
2021-01-30 18:02:59+00:00,this year i made my resolution to be happy. i have been so full of depression and anxiety for so long that it's been hard to really just be happy about anything. i'm nervous about the future but i'm confident that i can bring my dreams to fruition.,Singapore
2021-01-30 18:02:41+00:00,"i suddenly feel ill as well now. anxiety said, lets play. depression said fine",Singapore
2021-01-30 13:16:44+00:00,"subs for this show were always slow then substantially delayed when the original subber had a serious case of depression. over on suki we talked about picking up the task, then doremi arrived to save us!",Singapore
2021-02-27 14:44:27+00:00,i was feeling okay but then i thought about being depressed and worked myself into a depression is this what manifesting your goals is like,Singapore / London / Cambridge
2021-02-27 13:38:02+00:00,i will try and remember this as depression destroys my memory,Nearest Changing Table
2021-03-30 19:26:29+00:00,"""constantly chasing these fancy certificates, programs, and awards has just made me and my peers feel even more inadequate. the culture of youthful achievement has fostered anxiety, depression, and burnout.""",Singapore
2021-03-30 16:44:02+00:00,"suspended members have been left waiting for months to hear back from the party. the only support offered was the number for samaritans and to contact your gp. i have spoken to members who have suffered anxiety, depression and sleepless nights. members have been fearful","Newton Abbot, England"
2021-03-30 16:04:34+00:00,"school plotters often are bullied, suffer from depression - the associated press",Singapore
2021-03-30 14:57:45+00:00,chris evans advice for people with anxiety and depression (very powerful) via,Singapore
2021-03-30 14:37:56+00:00,"a mental health advocate continues to deal with , , and has survived suicide attempts. she shares her changes in approach to deal with relapses and inner struggles.",India and Singapore 
2022-01-30 21:04:42+00:00,damn depression is no joke bru,Singapore
2022-01-30 15:32:42+00:00,"maybe im sick of conforming to every demand, biting my tongue every time i get blamed for something i didnt do. maybe im going through something. i hoped you picked up on it, but all you see is my frustration, not the exhaustion and depression, and you hate it. so do i",Singapore
2022-01-30 12:30:05+00:00,"feels like there is no pleasure or joy in life..itso much more than being . depression robs people of things they once loved, and for many people, they feel like nothing will bring them again"":",Singapore
2022-01-30 12:03:51+00:00,how to deal with depression at work,Singapore
2022-02-27 21:59:00+00:00,( tablets) is used for the treatment of ( ),Singapore
2022-02-27 13:58:13+00:00,not sure why but i have a suspicion i have undiagnosed high functioning depression. been lying in bed all day today and this week just feel tired all the tim,Singapore 
2022-03-30 17:20:59+00:00,istg this game is depression itself hah,Singapore
2022-03-30 14:29:27+00:00,i just did a bible study my anxiety and depression been getting m,"Newton, KS"
2022-03-30 13:37:48+00:00,and then later we get depression because two of their pasts isn't funny at all oh no. uh enjoy comedy while it last,Singapore
2022-03-30 13:17:20+00:00,seeing the april cs team fanart being all cheery and little do people know about the lowkey depression at the end because it's technically only known through datamine until april... // arknight,Singapore
2022-03-30 21:28:03+00:00,manifesting this to finally be able to oh my rent thats making my depression and anxiety skyrocket,Singapore
2022-03-30 21:27:16+00:00,i wont even lie this weather been putting me in a slump. really a stage of depression,Singapore
2022-03-30 21:27:13+00:00,it was comparing and contrasting stalinism and fascism in a horseshoe theory-esque way as well as admitting that both were more effective ideologies in recovering from the depression. literally nobody would be happy with what was discussed,Singapore
2022-03-30 21:27:07+00:00,"im here to inform everyone that i have found a cure for depression. it is, of course, on my way by phil collins from the disney motion picture brother bea",Singapore TN 
2022-03-30 21:26:53+00:00,i bet her millions of dollars help battle the depressio,Singapore
2022-03-30 21:26:27+00:00,i have never felt this type of depression before. like im shaking all over my bod,Singapore
2022-03-30 21:26:19+00:00,thats one of the reasons i do struggle with my depression and anxiety a lot is because i let others emotions impact mine and im not saying i dont regret helping and being there for the people i care about. but like i said it can be overwhelming sometimes,Singapore
