Username,timestamp,tweet_text,Location
https://twitter.com/SkypeTherapist,2019-03-30 23:55:00+00:00,b'Therapy over Skype for Help with Anxiety and Depression. See: https://t.co/3bQaFPZHiM #onlinetherapy #anxiety #depression',"Boulder CO, USA"
https://twitter.com/iamdedit,2019-03-30 23:54:48+00:00,"b'There are no perfect answers when it comes to supporting a friend or loved one with depression, and questions can be just as helpful as statements when a depressed person opens up. Try a few of these empathic responses:'","Massachusetts, USA"
https://twitter.com/iamdedit,2019-03-30 23:54:47+00:00,"b'If you have a friend or family member struggling with depression, you might not know what to say or how to lend support. The single best thing you can do for a friend with depression is listen without judgment.'","Massachusetts, USA"
https://twitter.com/iamdedit,2019-03-30 23:54:46+00:00,"b'There are no perfect answers when it comes to supporting a friend or loved one with depression, and questions can be just as helpful as statements when a depressed person opens up. Try a few of these empathic responses:'","Massachusetts, USA"
https://twitter.com/Schakerin,2019-04-29 23:59:48+00:00,"b'I just did something slightly physical outside and I was like ""boy I feel great!!!!"" and now like 5 minutes later my body is like ""oh, depression\'s here, let\'s get fucked""'",VA
https://twitter.com/yvngbrowniezz,2019-04-29 23:59:41+00:00,"b'Depression is an exception that can\xe2\x80\x99t be cured with pure deception, only a fake smile can go a mile from the crowed that that you allowed to watch you get your heart broken . -Eliott'","Akron, OH"
https://twitter.com/jangib,2019-04-29 23:59:18+00:00,b'@trinimellie @CraveDTurkJuice @Kee029 @ecstacynights Plus if he senses she is in depression or disparity he will want to protect or help her.  He always had nature or taking pics to distract him at his low points.  She doesn\xe2\x80\x99t have that.',USA
https://twitter.com/SpiicyLlamaa,2019-04-29 23:57:54+00:00,b'Day 1 of my Official Mental Health Recovery: I got depression medication during my doctors visit today and my mom is heavily expressing she doesn\xe2\x80\x99t want me to take it because a DOCTOR prescribed it and not a psychologist.   Also: I have my first psychologist appt next week \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',"Medford, OR"
https://twitter.com/jebone97,2019-04-29 23:57:33+00:00,b'Boxed wine and double stuf oreos... because nursing school and crippling anxiety/depression \xf0\x9f\x99\x82',"Huntington, WV"
https://twitter.com/Graphiteshores,2019-04-29 23:57:24+00:00,"b'@WaferBiscuits @ponettplus \xe2\x80\x9cHow about we take all the interesting parts of fantasy away, like magic and fantastic beasts, and leave in the depression and nihilistic view of what we think European medieval times were?\xe2\x80\x9d'","Denver, CO"
https://twitter.com/MeetMeAtCalvary,2019-04-29 23:56:20+00:00,"b""\xe2\x9c\x9d\xef\xb8\x8f\xf0\x9f\x92\x9cTake heart! Men and women of faith far more godly &amp; effective than I will ever be also fought depression; Martin Luther and Charles Spurgeon are just two. Remember, the defeat is not in fighting depression...but in giving in.\xf0\x9f\x92\x9c\xe2\x9c\x9d\xef\xb8\x8f -Beth Moore, Praying God's Word https://t.co/zJRT7OKaX7""","Blowing Rock, NC"
https://twitter.com/thisismindwise,2019-04-29 23:56:01+00:00,"b""Many people are familiar with postpartum depression, but there's a wide range of mental health disorders new moms can face. Finding support and help is key to keeping the whole family healthy. https://t.co/ohFnlDDUdL https://t.co/R8NRUuckxL""","Dedham, MA"
https://twitter.com/khiethy,2019-04-29 23:55:26+00:00,"b'@TenchiKai No. Here lies Arielle, in like five layers of media-based depression'","Los Angeles, CA"
https://twitter.com/njdrawscomics,2019-04-29 23:55:03+00:00,"b""Been still doing a lot of unnecessary doodles during my depression. Someday I'll do something more productive again.  https://t.co/GO0EvOjmRv""","Oregon, USA"
https://twitter.com/Savay,2019-04-29 23:53:18+00:00,"b'the sun is brighter, the air is clearer, my depression is cured. @BTS_twt are back in my country. #WelcomeHomeBTS'","USA, unfortunately. "
https://twitter.com/njdrawscomics,2019-04-29 23:53:17+00:00,"b""So my donate button on the Emergency Exit site apparently still works cause someone just donated $100 to me for no reason. So that's sort of cool I guess.  Still working through my depression so not much else cool to report.""","Oregon, USA"
https://twitter.com/PaZoZo,2019-04-29 23:53:05+00:00,"b'Weekly update: did my #ZoRecommends for the week (Avengers Endgame and for horror fans The Shallows). Giveaway this week is for a trilogy (it\xe2\x80\x99s a big one). Won\xe2\x80\x99t write a review for Endgame cause I can\xe2\x80\x99t without spoilers... Feeling some depression, might write a journal.'","El Paso, Texas"
https://twitter.com/justynaacheval2,2020-03-30 23:59:58+00:00,"b""we can fun1ion in a formal relaionship, and we do no1 add new roman1ic in1eres1, usuall2 wha1 is masked as 'depression' or 'reali12 check' (if affair: 'i1 was onl2 lus1, no1 a real 1hing'). Beware of 1ha1, because""",USA
https://twitter.com/PROUDofTEXAS,2020-03-30 23:59:54+00:00,b'@SharylAttkisson DEPRESSION. Unless we stop these shutdowns now.',"South of Seguin, TX"
https://twitter.com/wnyconservative,2020-03-30 23:59:42+00:00,"b""@ConservativeLA There are still people alive who lived through scarcity, whether through depression or war.  In perspective, this isn't that bad. https://t.co/wgqTTKgWYo""","Buffalo, NY"
https://twitter.com/Yangoon,2020-03-30 23:59:42+00:00,b'We\xe2\x80\x99re just headed for a depression with @realDonaldTrump . Which means he won\xe2\x80\x99t get re-elected! https://t.co/QY4Oxyh4lB',"Boston & Cooperstown,NY"
https://twitter.com/LoveMyCountry37,2020-03-30 23:59:35+00:00,"b'@DouggieJones @SirSkaven @Psning11 @mtracey Economic Carnage equals depression and suicide, that\'s obvious and that\'s what he meant. ""Denying him a platform"" is censoring him completely.'","Pennsylvania, USA"
https://twitter.com/jkostecki_rei,2020-03-30 23:59:28+00:00,"b""People are asking me:  Will RE prices fall? Will people be selling? Will lending get harder?  I have to admit I'm perplexed  We're going in the worst economic climate in US history, possibly much worst than the Great Depression  Unemployment in May will exceed peak 1933 levels""","Denver, CO"
https://twitter.com/jukebarks,2020-03-30 23:59:27+00:00,"b'22. would be pretty sick skajlkdjf i could have saved a lot of mental health if i was able to transition as a kid, i am now stuck with anxiety and depression and while im managing better, it was really really bad then lol. not bc i wasnt transitioned but it woulda helped!'","Kansas City, MO"
https://twitter.com/CJSteffen,2020-03-30 23:59:26+00:00,b'@HolyCitySinner Not sure what\xe2\x80\x99s going to kill us first....COVID-19 or boredom/depression/lack of release \xf0\x9f\x98\x9e. I miss everything.',"Charleston, SC"
https://twitter.com/CheriLCrist4,2020-03-30 23:59:20+00:00,b'@FredTJoseph I hope you see me. I could use help for rent. My anxiety and depression is terrible because of worrying about paying it being that my husband can\xe2\x80\x99t work til this is over',"Myerstown, PA"
https://twitter.com/milksturbation_,2020-03-30 23:59:17+00:00,b'One of my dad\xe2\x80\x99s friend is suffering from depression so my dad put together a group chat with all his homies in it so they can all lift him up together everyday..... honestly we all need friends like that',"Los Angeles, CA"
https://twitter.com/emw1ls,2020-03-30 23:59:06+00:00,b'forgot matthew gray gubler is in 500 days of summer and my depression is cured',"San Francisco, CA"
https://twitter.com/GhostAtTheGate,2020-03-30 23:59:05+00:00,b'#coronavirus #covid19 #infj #ghostgallery #quarantine #rowsofneveropeneddoors #painter #depression #radiohead https://t.co/M5WzJ6nNYD',"Portland, Oregon"
https://twitter.com/CapriTrina,2020-03-30 23:59:00+00:00,"b""@TeaSpillYT Depression has been a bitch the last week or so, it's just so hard to do anything. I've felt guilty for eating bc of my siblings""","Pennsylvania, USA"
https://twitter.com/slipkidWalter,2020-03-30 23:58:55+00:00,"b'@Jim_Udder Obviously, they went through a great deal in their lives. Perhaps depression, WW2, etc. They were a generation that could internalize some fear and reason though the rest. Overall us late boomers and moving on had it easy. Stay safe bro!'","Illinois, USA"
https://twitter.com/bradcooney1,2020-03-30 23:58:50+00:00,"b'Do yourself a favor, get off of the news stations. All of them. You\xe2\x80\x99ll end up on depression meds if you don\xe2\x80\x99t.'","Mississippi, USA"
https://twitter.com/JasmineKLove,2020-03-30 23:58:49+00:00,b'Im drinking beer...I very seldom drink beer. This pandemic and amazon have driven my depression off the ledge. I\xe2\x80\x99m sad',"California, USA"
https://twitter.com/AmberMcIntosh07,2020-03-30 23:58:43+00:00,b'Thanks @NatGeoMag just the extra scoop of depression I needed during the quarantine. #COVID19 #Quarantine https://t.co/piZJZ783sN',"Morgantown, KY"
https://twitter.com/GregMusselwhit3,2020-03-30 23:58:33+00:00,b'@mitchellvii We are seeing many news outlets reporting things like you describe.  #FakeNews will keep people scared and depression sets in after a while. President Trump is trying his best to keep people calm and the MSM does everything in there power to keep stoking the flames of fear.',"Florida, USA"
https://twitter.com/RickFreedland,2020-03-30 23:58:24+00:00,b'@grandma4all @DailyCaller @POTUS The President is plain stupid. That\xe2\x80\x99s how we got into this mess. Don\xe2\x80\x99t blame it on the press. Cults don\xe2\x80\x99t last long. A depression is next.',"Bloomfield Hills, MI"
https://twitter.com/CnicoleScience,2020-03-30 23:58:22+00:00,"b""@HushenAllie A pandemic can do that too anyone. Know that you're not alone, and it's not a failure on your part. But you're strong, probably stronger than those that haven't been through depression before, as you've come out the other side once before, already. And you'll do it again.""","Philadelphia, PA"
https://twitter.com/HeadlessHenArts,2020-03-30 23:58:10+00:00,"b""Hey there mutuals! I think I'm starting to shake this depression! Mutuals only pls, drop your refs and I'm going to try and give you guys all sketches! They will probably be terrible lol""",CANADA
https://twitter.com/Loyaltacoo,2020-03-30 23:58:08+00:00,"b'Stay positive, and don\xe2\x80\x99t let this quarantine depression get to you. Everything happens for a reason, so don\xe2\x80\x99t forget to lean on your close friends when things get rough.  God speed! \xf0\x9f\x96\x96\xf0\x9f\x8f\xbc'","Arlington, TX"
https://twitter.com/DanMartin69,2020-03-30 23:58:08+00:00,b'@Liz_Wheeler The great depression was for a sustained amount of time.  Hopefully this will be a temporary spike',Michigan
https://twitter.com/billyfishstick,2020-04-29 23:59:49+00:00,"b'@fuckmegooff @DDTS98 @yehollyjohnson @guumbuum @l3lackdienamite @blanketm9 Why do you assume everyone is pathetic/helpless enough to always succumb to depression? Are you projecting your own fears onto other people? I was ashamed of how I used to look, nobody was nice to me about it but I didn\xe2\x80\x99t need to be coddled over it, I took responsibility instead.'",🇺🇲 STAUNCH MF 🇺🇸
https://twitter.com/mad_tastic,2020-04-29 23:59:43+00:00,b'@JackFinnResists Depression\xe2\x80\x99s Child',"New York, NY"
https://twitter.com/OniDistance,2020-04-29 23:59:35+00:00,b'@MaxKetchum_ That\xe2\x80\x99s fucking DEPRESSION!  Not a lack of cleanliness.',"Bronx, NY"
https://twitter.com/CarlySnyderMD,2020-04-29 23:59:02+00:00,"b'Nurturing Home Environment May Protect Against Depression, AJP Study Suggests https://t.co/KnBPQNPnIk https://t.co/4lKKkMnV7o'","New York, NY"
https://twitter.com/KENS5,2020-04-29 23:59:00+00:00,b'The Federal Reserve signaled Wednesday that it will keep its key short-term interest rate near zero for the foreseeable future as part of its extraordinary efforts to bolster an economy that is sinking into its worst crisis since the Great Depression. https://t.co/hFo3RUpZEx',"San Antonio, Texas"
https://twitter.com/teknotus,2020-04-29 23:58:53+00:00,b'@michaelreeves Thanks you cured my depression!',"Portland, OR, USA"
https://twitter.com/sugarpeach_tea,2020-04-29 23:58:15+00:00,b'If it weren\xe2\x80\x99t for being stuck at home because of the pandemic I probably would be time traveling tbh. But it actually helps my depression to have something to look forward to on a day to day basis when I play it in regular time.',USA
https://twitter.com/FlossObama,2020-04-29 23:58:14+00:00,"b""Almost everything that comes out of this Administration's mouth is fantasy, fiction, or fraud.  We are in a Deep Depression.  And the Republican Party, which is historically inept at public policy and economics, has no idea what to do or say about it.""","Washington, DC. "
https://twitter.com/BarghestBlack,2020-04-29 23:57:46+00:00,"b'This pandemic depression sucks, I\xe2\x80\x99m so tired of being tired all the time ):'","Austin, TX"
https://twitter.com/KlTAKI,2020-04-29 23:57:39+00:00,b'bout to have a depression nap',"Denver, CO"
https://twitter.com/sassideeee,2020-04-29 23:57:37+00:00,"b'I\xe2\x80\x99m already almost done with Normal People and the show has almost moved me as much as the book. They did this phenomenally. As someone who struggled with abusive relationships and depression and finding a \xe2\x80\x9csafe\xe2\x80\x9d relationship, GOSH. This is all so good'","Michigan, USA"
https://twitter.com/niaaakiana,2020-04-29 23:57:27+00:00,b'Past me would have been way deeper in her depression if she was dealing with what present me is dealing with',"California, USA"
https://twitter.com/kennethballew,2020-04-29 23:57:11+00:00,"b'@elonmusk @TheRightMelissa There is a fine line of flattening the curve and putting economy on hold. It\xe2\x80\x99s time to get back to work and try and save what is left of our economy.  At this point I will be happy with a moderately bad recession.  If it continues, be prepared for The Greatest Depression.'","Greenville, SC"
https://twitter.com/invaderssayni,2020-04-29 23:56:46+00:00,b'Depression baking 12: chocolate chip strawberry cookies! https://t.co/sFGwHo1TRw',Ohio
https://twitter.com/AS_Studios,2020-04-29 23:56:27+00:00,b'Hollywood\xe2\x80\x99s Great Depression: Meet the Entertainment Workers Left Jobless by the Coronavirus Pandemic https://t.co/G7XpF9GZfN via @variety',"New York, NY; Paris, France"
https://twitter.com/whatsteetee,2020-04-29 23:56:26+00:00,"b'I second this, Post Grad depression is beyond real and hits you out of nowhere. This isn\xe2\x80\x99t to scare you, it\xe2\x80\x99s to prepare you because many times we\xe2\x80\x99re not. Take it one day at a time and deal with it the way you see fit, don\xe2\x80\x99t feel the need to follow anyone else \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe https://t.co/fIQdHJyuvZ'","Washington, DC ✨"
https://twitter.com/AlexBerenson,2020-04-29 23:56:17+00:00,"b""2/ Of postponed surgeries and hospitals brought to the brink of collapse. Of business owners losing the companies they'd spent years creating. Of depression and anxiety.   AND THE IDIOCY CONTINUES NOW. BECAUSE THE MEDIA AND THE POWERFUL STILL WON'T ADMIT THE TRUTH...""",New York
https://twitter.com/jdimattia7,2020-04-29 23:56:14+00:00,"b'@stephaniek861 I too suffer from anxiety and depression and it\xe2\x80\x99s crippling at times. Stay as positive as you can, do breathing exercises and know your not alone! I\xe2\x80\x99m here if you need me'","Mooresville, NC"
https://twitter.com/naousae,2020-05-30 23:59:46+00:00,b'the depression is HITTING',"Brooklyn, NY"
https://twitter.com/KBehr68,2020-05-30 23:59:36+00:00,b'@RedDirtCyclone He also led to pushing veterans from DC who were protesting to get their benefits during the depression. A cavalry charge vs unarmed vets no less',Wisconsin
https://twitter.com/acuragirl0827,2020-05-30 23:58:42+00:00,"b'@LATiffani1 @Kerri88313965 You are more essential than you know!!I\'m a pharmacy worker so I\'m essential!! People cannot go without insulin, seizure medications, anxiety and depression medications, heart and blood pressure medications, but the rioters and looters, ""let\'s burn down the pharmacies""!'","Nebraska, USA"
https://twitter.com/WillRicci,2020-05-30 23:57:51+00:00,b'Maybe if we launched 40M Americans who are out of work to outer space or allowed them to throw Molotov cocktails at their businesses government forced them to close someone would care about them too.   It\xe2\x80\x99s almost like we\xe2\x80\x99re not in a Great Depression right now.',"Washington, DC"
https://twitter.com/KeeneyLucy,2020-05-30 23:57:19+00:00,b'Check out my kindle book - Struggles of a Teen Girl Told Through Poems - for $3.00 or FREE with kindle unlimited - https://t.co/FRk3wHDdnq - #kindlebook #kindleunlimited #poems #teen #struggle #depression #kindle #book #affiliatelink',"Pennsylvania, USA"
https://twitter.com/treylw79,2020-05-30 23:57:19+00:00,"b""@mepper11 @DaladariXIII @Sir5L @LilithLovett oh you mean peeps with undiagnosed problems getting one?  yeah its a prob but I don't see a realistic way to make people get a psych eval before buying. Mainly cause what could block ownership would be subjective.  Don't wanna see blocks on depression or say, gender dysphoria.""","Georgia, USA"
https://twitter.com/jessirvbbit,2020-05-30 23:56:31+00:00,"b'i mean, i\xe2\x80\x99ve always had depression and anxiety, but after i was attacked and had my world turned upside down in 2011 and developed ptsd but my therapist was more worried about my gad/depression/ptsd when i finally went and i just accepted what i was given'","Sacramento, CA"
https://twitter.com/jaime_cisneros4,2020-05-30 23:56:27+00:00,b'Depression can really tear a person down.',"Fort Worth, TX"
https://twitter.com/LMSS_blog,2020-05-30 23:56:16+00:00,"b'New Year, New You: How to Feel Better About Yourself https://t.co/wNW53lP5JA #anxiety #depression'","Connecticut, USA"
https://twitter.com/Alex51893133,2020-05-30 23:55:39+00:00,b'@Aydxnii Depression do be hitting',"Newark, NJ"
https://twitter.com/PluviasNoxia,2020-05-30 23:55:33+00:00,b'I just depression ordered myself 45$ worth of food https://t.co/XgxfQDDLli',"Seattle, WA"
https://twitter.com/jltilson25,2020-05-30 23:55:05+00:00,"b'@cauvee A huge thanks to you for standing up ""Defeat Your Mind"" so we could have a safe place to get real and personal about what it takes to conquer anxiety and depression.   #Beacon'","Tumwater, WA"
https://twitter.com/SkypeTherapist,2020-05-30 23:55:01+00:00,b'See a psychotherapist online over Skype - Learn How to Overcome #Anxiety &amp; #Depression without meds.\xc2\xa0Go to:\xc2\xa0https://t.co/seqaBkmg0G\xc2\xa0\xc2\xa0#onlinetherapy #onlinetherapist',"Boulder CO, USA"
https://twitter.com/1Citizen1Ballot,2020-05-30 23:54:50+00:00,"b'@thora_thorsdott @AmanitheTender1 @Solomon_Imhotep @BerniceKing @rolandsmartin The Groppi family (and store) was just a few blocks from my family\xe2\x80\x99s home for 80 years. The Groppis almost went broke giving away food during the depression. Father Groppi fought for all of humanity, he fought hardest for the most downtrodden.'",N.W. IL.
https://twitter.com/Brandossius,2020-05-30 23:54:45+00:00,"b'@thehill More exciting than a depression and 100,000 needless deaths?'","Maryland, USA"
https://twitter.com/drastik29,2020-05-30 23:54:06+00:00,b'@szerchristina @TorreySmithWR Are you serious?   We have the worst unemployment rate since the Great Depression  Most American civilians dead since the Spanish Flu of 1918  Racial tensions havnt been this high since the 1960s  This country is divided as ever',"Washington, DC"
https://twitter.com/awoo1989,2021-01-30 23:59:46+00:00,b'Never mind the depression is coming back I wanna cry',"Cincinnati, OH"
https://twitter.com/sgottadraw,2021-01-30 23:59:46+00:00,"b'(I know Devin was kind if already in a depression state after Ritchie does BEFORE his eyes turned purple, but, still.)'",Awaiting #RiseoftheTMNTmovie
https://twitter.com/USCentrist,2021-01-30 23:59:45+00:00,"b'@HerbGamer More like how it got to civil war. Militant factionalism, lack of action from the federal government, failure to recover from depression (pandemic), and demagogues becoming more popular'","Cambridge, Massachusetts"
https://twitter.com/sgottadraw,2021-01-30 23:59:11+00:00,"b'Momiji wanted to commit suicide in OoO when Riccaro supposedly \xe2\x80\x9cdied\xe2\x80\x9d and NOW Devin was having suicidal thoughts because Ritchie and/or Micheal? (Or both!) Not to mention, both of them went into a state of depression when the color purple was invovled- \xf0\x9f\x91\x80 (Purple= evil color)'",Awaiting #RiseoftheTMNTmovie
https://twitter.com/realllybadacid,2021-01-30 23:58:10+00:00,b'Growing up means letting go of your anxiety and embracing full depression',"New York, USA"
https://twitter.com/anujaswhore,2021-01-30 23:56:45+00:00,b'@GabbieHanna @ddlovato Ms girl ik you not comparing yourself to Demi lovato at least my girl is talented and actually went through problems to eventually work them out \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x99\x8fyou made shitty poetry as if having depression is some quirky personality trait\xf0\x9f\xa5\xb1\xf0\x9f\xa5\xb1\xf0\x9f\xa4\x94',"Queens, NY"
https://twitter.com/Mrowlena,2021-01-30 23:56:18+00:00,b'But idk it might just be the depression talking \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"Bay Area, California"
https://twitter.com/RVirum,2021-01-30 23:56:15+00:00,"b'There is a collective sigh of depression everyone feels at my place of work when this one particular person shows up. Every single time, we all exchange glances and it cracks me up xD Disclaimer: this person may be a sociopath. Not \xf0\x9f\x92\xaf sure, tho xD'","Pennsylvania, USA"
https://twitter.com/ittybittybunz,2021-01-30 23:55:43+00:00,b'Jim Pickens really can cure depression.',"Houston, TX"
https://twitter.com/mefisuto122,2021-01-30 23:55:39+00:00,"b""@erikaishii Never would have figured you'd suffer from depression since you always seem like a bundle of energy. But im glad you can get help from meds. Not everybody is perfectly balanced so glad you can find something to help you.""","Houston, TX"
https://twitter.com/3dogbenjamin,2021-02-27 23:59:45+00:00,b'@StephenJosiah13 @Mania715 The \xe2\x80\x9c$3 trillion war\xe2\x80\x9d by Joseph Stiglitz. Paul Krugman\xe2\x80\x99s \xe2\x80\x9cReturn to Depression Economics\xe2\x80\x9d and \xe2\x80\x9cThe Great Crash 1929\xe2\x80\x9d by James Galbraith.',"Fresno, CA"
https://twitter.com/kala2012,2021-02-27 23:59:45+00:00,b'Depression      vs     Anxiety  I don\xe2\x80\x99t care\xe2\x9c\x8c\xf0\x9f\x8f\xbb          I do!!!!! (\xf0\x9f\xa5\xb2)',"Carrollton, GA"
https://twitter.com/1of1Wally,2021-02-27 23:58:30+00:00,b'Ima modify a Corolla because I got depression \xf0\x9f\xa4\xa3',"Pasadena, CA"
https://twitter.com/vicksvane,2021-02-27 23:58:03+00:00,b'@jamesthefiasco I was on Zoloft for a while and wow. It made my depression even worse.',"Queens, NY "
https://twitter.com/luffylee,2021-02-27 23:58:02+00:00,"b'@mwanamutapaa @AlwaysAnyways @Danidollasss Hey bro thank you for helping me out with my suicidal depression and also Nursery/ helping my little hamster back to good health. Also your donations a money and clothes that you have donated have all met good homes in Sierra Leone, Africa.'","Los Angeles, CA"
https://twitter.com/juliacolloca,2021-02-27 23:56:30+00:00,b'I want to thank everyone who really stuck around with me when I was going through my intense anxiety and depression wave. It meant the world to me then and it means the world to me now\xf0\x9f\xa4\x8d\xf0\x9f\xaa\xb4\xe2\x9c\xa8',"Los Angeles, CA"
https://twitter.com/Tremp_Chiro,2021-02-27 23:56:25+00:00,"b'Here are a few \xe2\x80\x9csurprising\xe2\x80\x9d reasons your back may be \xe2\x80\x9ckilling you\xe2\x80\x9d: 1) You\xe2\x80\x99re feeling down \xe2\x80\x93 That\xe2\x80\x99s right, having \xe2\x80\x9cthe blues\xe2\x80\x9d &amp; more serious mood disorders, like #depression, can make it more difficult to cope with pain. Also, depression often reduces the drive to exercise, ...'",11378 Chase St. Trempealeau WI
https://twitter.com/PAUL_GlazersOut,2021-02-27 23:56:23+00:00,b'These messages my followers are leaving concerning my depression are so touching love you guys \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f',NORTH WALES 
